dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,replicate_id,seed_data,seed_mask,seed_method,n_samples,n_features,n_holdout,scaling,vbpca_model_selection,use_selected_k_for_all_methods,trace_k,trace_rms,trace_prms,trace_cost
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,2,0.7932803366005694,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,3,0.6821936177911343,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,4,0.5643954217173749,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,5,0.46644729351377123,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,6,0.36958447366943037,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,7,0.2538127926149939,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,8,0.05711996920919894,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,9,0.05492512227330389,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,10,0.052988586943946654,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,11,0.051302819243783805,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,12,0.049787105909819135,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,13,0.04841223330864735,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,14,0.04704823752901328,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,15,0.045871598250580105,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,16,0.04484282374873133,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,17,0.04384654563221466,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,18,0.04300350996646903,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,19,0.042212077475601816,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,20,0.0414927190265144,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,21,0.040609791906016886,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,22,0.04017212826029764,,
synthetic,MCAR,block,0.1,5,1000x50,2,1596526395,491136928,1207633723,1000,50,5000,zscore_observed_only,True,True,23,0.04059476980261638,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,1,0.9036140223458344,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,2,0.8017531461894581,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,3,0.7066670749446575,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,4,0.6026431622784815,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,5,0.5070505048957866,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,6,0.39763372259562646,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,7,0.2747278268426328,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,8,0.056161924563207385,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,9,0.054392601022655605,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,10,0.0528879474521692,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,11,0.05170561022030894,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,12,0.05063324018052633,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,13,0.04936509873965651,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,14,0.04844148824650261,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,15,0.047474211590302594,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,16,0.04648573077865903,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,17,0.04562897725763469,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,18,0.04468885032806614,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,19,0.04385038979340088,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,20,0.04294116745512704,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,21,0.042303628165903266,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,22,0.04199380611752148,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,23,0.0418251023851386,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,24,0.041608313158497376,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,25,0.04152181849112265,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,26,0.04151526617150923,,
synthetic,MCAR,block,0.1,5,1000x50,3,295653661,124095016,911330081,1000,50,5000,zscore_observed_only,True,True,27,0.04151896468055882,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,1,0.8990768179730143,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,2,0.7979300950636407,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,3,0.6997948058619293,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,4,0.6089060058741554,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,5,0.4919902675545704,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,6,0.38780439938547684,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,7,0.2725929186647073,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,8,0.05634026913679322,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,9,0.05488000820317037,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,10,0.05363914261079191,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,11,0.05238716699910161,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,12,0.051276662550129325,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,13,0.05012299782388122,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,14,0.04917988820998209,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,15,0.048183415394191076,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,16,0.04730381315851198,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,17,0.04645182324989874,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,18,0.04564106095658098,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,19,0.04484021821994538,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,20,0.04415539989952257,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,21,0.044102141493525676,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,22,0.04370267820901326,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,23,0.043422574162580406,,
synthetic,MCAR,block,0.1,5,1000x50,4,632529546,325426993,1129929776,1000,50,5000,zscore_observed_only,True,True,24,0.04356233753493308,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,1,0.901874385914709,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,2,0.7992864960377323,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,3,0.6970599076032193,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,4,0.5844900384209292,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,5,0.4761890263887395,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,6,0.3717379743129397,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,7,0.2452197049987633,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,8,0.05445744410164327,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,9,0.05257520277311054,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,10,0.05088168490422511,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,11,0.049907553332040555,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,12,0.04905008843254325,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,13,0.048167816277015704,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,14,0.047291577294511375,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,15,0.046574619596890146,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,16,0.045709922781673816,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,17,0.0451576351176383,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,18,0.04437859139034803,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,19,0.04365445943057932,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,20,0.043002622170585,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,21,0.042604730445141854,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,22,0.042442215043715384,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,23,0.042395847070747825,,
synthetic,MCAR,block,0.1,5,1000x50,5,1875339376,533930745,384671782,1000,50,5000,zscore_observed_only,True,True,24,0.042429811784614795,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,1,0.8788062333515085,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,2,0.7774914974423077,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,3,0.6694681194017456,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,4,0.5591231953831061,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,5,0.4553668814618971,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,6,0.3523350414942479,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,7,0.21793349395573283,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,8,0.05698234442768763,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,9,0.055471450418207544,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,10,0.053344581567005035,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,11,0.051713026933907384,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,12,0.05015838680320193,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,13,0.04877501733117589,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,14,0.047514621769659704,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,15,0.046267612845849265,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,16,0.0451641008760182,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,17,0.043969764290128395,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,18,0.04299783117327255,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,19,0.042119022853212236,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,20,0.041221633897372115,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,21,0.04033869498183357,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,22,0.03965911777064686,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,23,0.03955058504354182,,
synthetic,MCAR,block,0.1,5,1000x50,6,1864729514,65057289,1261974513,1000,50,5000,zscore_observed_only,True,True,24,0.03955356811771545,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,1,0.9045128283251841,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,2,0.803912053454066,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,3,0.6975815652105899,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,4,0.5964566629251556,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,5,0.4950661804496164,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,6,0.371869900791925,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,7,0.2538004452824544,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,8,0.05873340665445856,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,9,0.05692827694907398,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,10,0.05470109608915886,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,11,0.052535154975213966,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,12,0.05119003147617823,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,13,0.05010960583932445,,
synthetic,MCAR,block,0.1,5,1000x50,7,1200979535,1003335513,920854416,1000,50,5000,zscore_observed_only,True,True,14,0.048938116421819416,,
