dataset,mechanism,pattern,missing_rate,n_components_requested,method,n_reps,rmse_mean,rmse_median,rmse_std,rmse_ci_low,rmse_ci_high,mae_mean,mae_median,mae_std,mae_ci_low,mae_ci_high,wall_time_sec_mean,wall_time_sec_median,wall_time_sec_std,wall_time_sec_ci_low,wall_time_sec_ci_high,vbpca_mean_variance_mean,rmse_ci,mae_ci,time_ci
synthetic,MCAR,block,0.5,5,mean_pca,200,3.98030607822386,3.946159749866797,0.4785435382888406,3.196355372719351,5.1318024067216985,3.112249390916217,3.094085429223491,0.3649941885577827,2.4903617205713107,3.946740231803828,0.0027481668003383,0.0027756540002883,0.0001181016802008,0.0024881516266758,0.0029291841048688,,"[3.1964, 5.1318]","[2.4904, 3.9467]","[0.0025, 0.0029]"
synthetic,MCAR,block,0.5,5,mice_pca,200,3.98030607822386,3.946159749866797,0.4785435382888406,3.196355372719351,5.1318024067216985,3.112249390916217,3.094085429223491,0.3649941885577827,2.4903617205713107,3.946740231803828,0.0162444483049693,0.016418152499682,0.0008805263136907,0.0148130635747292,0.0173547411270191,,"[3.1964, 5.1318]","[2.4904, 3.9467]","[0.0148, 0.0174]"
synthetic,MCAR,block,0.5,5,vbpca_vb_modern,200,3.9803092735612338,3.946159749866797,0.4785398962100456,3.196355372719351,5.1318024067216985,3.112252842456724,3.094085429223491,0.3649902308976914,2.4903617205713107,3.946740231803828,204.10780515402516,225.877230347498,31.70302684212128,157.54421486672473,240.49110151545028,83.87981293843691,"[3.1964, 5.1318]","[2.4904, 3.9467]","[157.5442, 240.4911]"
synthetic,MCAR,random,0.1,5,mean_pca,200,0.4689473072324753,0.4703846299976374,0.0188529204973748,0.4294644944868517,0.511781826133562,0.3564882308894024,0.3576612048440064,0.0142885304948804,0.3280462093324921,0.3824111107354551,0.0029438450649467,0.0028647854978771,0.0003470394554364,0.002594458950898,0.0037162854235247,,"[0.4295, 0.5118]","[0.3280, 0.3824]","[0.0026, 0.0037]"
synthetic,MCAR,random,0.1,5,mice_pca,200,0.374288676949234,0.3759226289657311,0.0200260563123279,0.330462435663811,0.4160009094127928,0.2696405196796486,0.2707112242394552,0.0153166381890381,0.2357726681863077,0.3005020080742286,0.7947601166648747,0.7762175145016954,0.1182921994838822,0.6244478981523571,1.090857447101007,,"[0.3305, 0.4160]","[0.2358, 0.3005]","[0.6244, 1.0909]"
synthetic,MCAR,random,0.1,5,vbpca_vb_modern,200,0.4231928998348792,0.4248441502446936,0.0224455034287882,0.3726213140429581,0.470824382635892,0.3071577879390658,0.3080172412328075,0.017697259298088,0.2685633127342954,0.3433757482426244,260.4241096847699,261.8505839829995,15.812824375440163,230.90397862654945,288.6736992361758,0.0222521639282291,"[0.3726, 0.4708]","[0.2686, 0.3434]","[230.9040, 288.6737]"
synthetic,MCAR,random,0.3,5,mean_pca,200,0.5651957358586783,0.5652060835301821,0.0128660633224197,0.5422670816408832,0.5874808294256247,0.4411105750637419,0.4404563624823903,0.0099348436009734,0.4232646563581814,0.4586596991236807,0.0033575297000606,0.0032965344998956,0.0003441634276667,0.0030760695252865,0.0040208811012234,,"[0.5423, 0.5875]","[0.4233, 0.4587]","[0.0031, 0.0040]"
synthetic,MCAR,random,0.3,5,mice_pca,200,0.3740582060720794,0.3747569045125921,0.0182545014871679,0.3382433736356321,0.4051123710110645,0.2707860683120526,0.2714473989366703,0.0142728232604464,0.244558686749876,0.2981085315801894,1.1432927187851056,1.0834613600000012,0.2814762614407491,0.8792161537227002,1.4190221815475526,,"[0.3382, 0.4051]","[0.2446, 0.2981]","[0.8792, 1.4190]"
synthetic,MCAR,random,0.3,5,vbpca_vb_modern,200,0.4333929055854429,0.433582268566985,0.0210950022114924,0.392596349588087,0.4713933163907099,0.3163877496792483,0.3168366327664081,0.0167996806268022,0.2849018116091549,0.3477199821482657,207.470820092195,208.61603859550087,14.74633853555052,178.76338960672365,233.37115352274844,0.0297324746752117,"[0.3926, 0.4714]","[0.2849, 0.3477]","[178.7634, 233.3712]"
synthetic,MCAR,random,0.5,5,mean_pca,200,0.6825692596667519,0.6821571152344543,0.0108827779908886,0.6581959700036399,0.7045673279327588,0.5384049235573035,0.5385999981427917,0.0086579470113597,0.5206711272949965,0.5561240066866385,0.0036557468349382,0.0036282364999351,0.0003695031481643,0.0033960913249756,0.0038960128508733,,"[0.6582, 0.7046]","[0.5207, 0.5561]","[0.0034, 0.0039]"
synthetic,MCAR,random,0.5,5,mice_pca,200,0.3911192687513275,0.390916361821424,0.0181408246888778,0.3532958405178791,0.424488747415806,0.2849593731772314,0.2847991899319216,0.0141602294277626,0.2564204387246421,0.3114911137200322,0.6692965760899642,0.6364851369999087,0.2828319307204432,0.4459919142273065,1.0135257379492033,,"[0.3533, 0.4245]","[0.2564, 0.3115]","[0.4460, 1.0135]"
synthetic,MCAR,random,0.5,5,vbpca_vb_modern,200,0.4569233967400629,0.4566108173010725,0.0224310832192272,0.4109597698595167,0.4949050090813576,0.3343761355960806,0.333717756193606,0.0177801955662929,0.2996604169466499,0.3636201920921263,147.11789823790505,154.19381126100052,18.37600434365009,107.14972278439954,171.45672317032555,0.0452710913483252,"[0.4110, 0.4949]","[0.2997, 0.3636]","[107.1497, 171.4567]"
wine,MAR,block,0.1,5,mean_pca,200,0.857998494054845,0.8380480433728521,0.0962991680658498,0.6986353991992909,1.070146831885342,0.6727890317055167,0.6646798104396405,0.0654936563854883,0.559055971635979,0.816921538547789,0.0014313599198066,0.0014345604977279,4.198167711700292e-05,0.0013405778774539,0.0015119883473743,,"[0.6986, 1.0701]","[0.5591, 0.8169]","[0.0013, 0.0015]"
wine,MAR,block,0.1,5,mice_pca,200,0.7615484616987811,0.7526315299723517,0.1153183604287856,0.5643549988490332,1.020685327372563,0.5762989982417607,0.5693337944004588,0.0833744542668171,0.4416566666449504,0.7787997069111908,0.0188754504648022,0.0161952539965568,0.0096967473178008,0.0110827267504645,0.0322435290781868,,"[0.5644, 1.0207]","[0.4417, 0.7788]","[0.0111, 0.0322]"
wine,MAR,block,0.1,5,vbpca_vb_modern,200,0.7644696498469011,0.7546474092847957,0.1130323776814661,0.5645577301784518,1.0069045457912107,0.5789818700656497,0.5758412793909977,0.0783537630414233,0.4378145398844256,0.7495477718240886,12.877186820040151,14.52775878399916,2.1095066845943884,9.892756561454735,15.253364613471604,0.1300477031353397,"[0.5646, 1.0069]","[0.4378, 0.7495]","[9.8928, 15.2534]"
wine,MAR,block,0.3,5,mean_pca,200,72.32320488632635,2.9936036837771667,115.8119799392644,0.6088873532020551,363.28906607644507,35.30104595061206,2.083531073446327,57.232458988358,0.4277079096045197,188.63074717514124,0.0014247016152512,0.0014300829971034,3.868923160744579e-05,0.0013369815800615,0.001503921170115,,"[0.6089, 363.2891]","[0.4277, 188.6307]","[0.0013, 0.0015]"
wine,MAR,block,0.3,5,mice_pca,200,72.32320488632635,2.9936036837771667,115.8119799392644,0.6088873532020551,363.28906607644507,35.30104595061206,2.083531073446327,57.232458988358,0.4277079096045197,188.63074717514124,0.0046201981947887,0.0046555720036849,0.0002188640052072,0.004201046145863,0.0049596667451623,,"[0.6089, 363.2891]","[0.4277, 188.6307]","[0.0042, 0.0050]"
wine,MAR,block,0.3,5,vbpca_vb_modern,200,72.32318777390923,2.9936036837771667,115.81199000369736,0.6088873532020551,363.28906607644507,35.30096885364519,2.083531073446327,57.23250513030052,0.4277079096045197,188.63074717514124,11.366598581494836,12.837542785997355,1.8726509267153424,8.683164961054171,13.465235712575122,44.56698808251232,"[0.6089, 363.2891]","[0.4277, 188.6307]","[8.6832, 13.4652]"
wine,MAR,block,0.5,5,mean_pca,200,67.0498858613595,2.501773414440021,115.0217567218202,0.5664972033886428,360.7259862246172,32.775396779312615,1.5716760828625236,57.08671809257617,0.4221784369114877,187.06272570621476,0.0013984335998611,0.0014316844972199,0.0001170635262852,0.0010302939515895,0.0014958400746763,,"[0.5665, 360.7260]","[0.4222, 187.0627]","[0.0010, 0.0015]"
wine,MAR,block,0.5,5,mice_pca,200,67.0498858613595,2.501773414440021,115.0217567218202,0.5664972033886428,360.7259862246172,32.775396779312615,1.5716760828625236,57.08671809257617,0.4221784369114877,187.06272570621476,0.004524312215326,0.0046667369970236,0.000491289899647,0.0030194084754839,0.0053226002750306,,"[0.5665, 360.7260]","[0.4222, 187.0627]","[0.0030, 0.0053]"
wine,MAR,block,0.5,5,vbpca_vb_modern,200,67.05017852162281,2.501773414440021,115.02158993098558,0.5664972033886428,360.7259862246172,32.77581398824896,1.5716760828625236,57.08648544550703,0.4221784369114877,187.06272570621476,11.284110600885397,12.785984829497464,1.8960823289476132,8.680839703178208,13.478325034152478,43.04907949723972,"[0.5665, 360.7260]","[0.4222, 187.0627]","[8.6808, 13.4783]"
wine,MAR,random,0.1,5,mean_pca,200,0.8064785621329478,0.8029711350127343,0.0536641761015531,0.7030971426138293,0.9200765122149008,0.6218637807602218,0.6200174179911369,0.036918573011315,0.5489717620922131,0.6954238614503504,0.0014331765650421,0.0014417064994631,4.565241446768708e-05,0.0013190455965741,0.0015054870271341,,"[0.7031, 0.9201]","[0.5490, 0.6954]","[0.0013, 0.0015]"
wine,MAR,random,0.1,5,mice_pca,200,0.7609583714886031,0.7544590768387698,0.0541839169125731,0.6759227173378791,0.8767233393031951,0.573892149402253,0.5751836637311762,0.0328416296243031,0.5127778446905114,0.6406496588684141,0.0800030588048684,0.0761578689998714,0.0167484781998344,0.0556327326223253,0.1218657735000306,,"[0.6759, 0.8767]","[0.5128, 0.6406]","[0.0556, 0.1219]"
wine,MAR,random,0.1,5,vbpca_vb_modern,200,0.7488158942232613,0.7436628129458623,0.0552993613186418,0.6566492122073811,0.867829685179007,0.5635993465725846,0.5624160528462161,0.0333738983329363,0.5060198294938236,0.6379873758745113,12.896754076935068,14.562060923999525,2.124997883420592,9.861095331477737,15.285591366828156,0.1299770552652265,"[0.6566, 0.8678]","[0.5060, 0.6380]","[9.8611, 15.2856]"
wine,MAR,random,0.3,5,mean_pca,200,0.8846358031578014,0.8811334376772623,0.0404347085636629,0.8153363109685362,0.960067618964774,0.6925039242388834,0.6916416294381306,0.0291529512877602,0.6386289646436436,0.7524067314629005,0.0014569394200224,0.0014656925013695,5.128753095501283e-05,0.0013287505009429,0.0015358552445831,,"[0.8153, 0.9601]","[0.6386, 0.7524]","[0.0013, 0.0015]"
wine,MAR,random,0.3,5,mice_pca,200,0.915252256918524,0.9151204991225824,0.0506560572662168,0.8177199698815465,1.0121464500429325,0.6857779117895597,0.6854838436843609,0.0318072185471898,0.6272278508840168,0.7413598073329104,0.5635356391747337,0.5950993904989446,0.1295203934952979,0.1538332728747263,0.6993073674773769,,"[0.8177, 1.0121]","[0.6272, 0.7414]","[0.1538, 0.6993]"
wine,MAR,random,0.3,5,vbpca_vb_modern,200,0.7961683238140421,0.7962517923817165,0.0381374151152026,0.7284778934468025,0.8744323518493022,0.601122081260643,0.602641707783334,0.023556645039137,0.5578847041149706,0.645482013724253,10.542129920705266,11.909686323499043,1.7568002304185004,8.025079532827112,12.536959777870107,0.1788492164708311,"[0.7285, 0.8744]","[0.5579, 0.6455]","[8.0251, 12.5370]"
wine,MAR,random,0.5,5,mean_pca,200,0.976631533183884,0.9745256060135709,0.0397847659861275,0.9056172179735292,1.053365787115893,0.7709113387542288,0.7701697287338494,0.0290038475296138,0.717505200558159,0.8267475871235903,0.0014645858298899,0.0014696229991386,4.2002480354270224e-05,0.0013559463497585,0.0015375826729723,,"[0.9056, 1.0534]","[0.7175, 0.8267]","[0.0014, 0.0015]"
wine,MAR,random,0.5,5,mice_pca,200,0.9257488466879116,0.9245528361605578,0.0386694395373663,0.8587355600650158,1.0043740577234532,0.7093080222898397,0.7080141269165723,0.0277159162811342,0.6601918470498638,0.7636288755172571,0.1040527050499803,0.0809390710019214,0.0730318206938795,0.0526011846979599,0.3573527985716284,,"[0.8587, 1.0044]","[0.6602, 0.7636]","[0.0526, 0.3574]"
wine,MAR,random,0.5,5,vbpca_vb_modern,200,0.8772215347103576,0.8765692739031872,0.0368319979490039,0.8079319867698588,0.945127491415865,0.666569624877519,0.6649713463521219,0.0248275877398212,0.6221889963103324,0.7179114627547117,8.233756672570125,9.316865297503682,1.3790240270321108,6.293460342004437,9.806593104504282,0.2687667459153774,"[0.8079, 0.9451]","[0.6222, 0.7179]","[6.2935, 9.8066]"
wine,MCAR,block,0.1,5,mean_pca,200,0.8188001754207184,0.8140153142847923,0.0854938528238264,0.6848457290001879,1.018179780078907,0.6400638404635447,0.6363222946999448,0.0581713036759195,0.5418727444268149,0.7602792111186113,0.0014301350698587,0.0014395210018846,4.441267687948922e-05,0.0013314655807333,0.0014976053524151,,"[0.6848, 1.0182]","[0.5419, 0.7603]","[0.0013, 0.0015]"
wine,MCAR,block,0.1,5,mice_pca,200,0.7682420331320177,0.7527911601958477,0.1159352681742757,0.5886974693037258,1.0362219555570822,0.580868883383663,0.5675883418426357,0.0810991108702569,0.4478975848831891,0.7592620899621941,0.0231049649648775,0.0192400759988231,0.0135130456885531,0.0108560653006861,0.0805178483942653,,"[0.5887, 1.0362]","[0.4479, 0.7593]","[0.0109, 0.0805]"
wine,MCAR,block,0.1,5,vbpca_vb_modern,200,0.7543111896347997,0.7452019145340645,0.1036240849742377,0.591169559205796,1.0082911749086318,0.5698774172158754,0.5662784135837755,0.0710067374782589,0.455686328098637,0.725682094368495,12.8923425700804,14.491012518999923,2.103861107144689,9.865291397823604,15.280106862754474,0.1289170534649936,"[0.5912, 1.0083]","[0.4557, 0.7257]","[9.8653, 15.2801]"
wine,MCAR,block,0.3,5,mean_pca,200,59.86683989099671,2.826317795741148,109.37132462043886,0.5945422984925411,336.3480087852785,29.27384050804143,1.9054143116760829,54.24424433552903,0.4137645951035782,173.42107909604522,0.0014263933801339,0.0014305290023912,4.270266103345754e-05,0.0013394059506026,0.0015130812775168,,"[0.5945, 336.3480]","[0.4138, 173.4211]","[0.0013, 0.0015]"
wine,MCAR,block,0.3,5,mice_pca,200,59.86683989099671,2.826317795741148,109.37132462043886,0.5945422984925411,336.3480087852785,29.27384050804143,1.9054143116760829,54.24424433552903,0.4137645951035782,173.42107909604522,0.0046280411002225,0.0046573845029342,0.000216078899898,0.0042320360515077,0.0051283863740535,,"[0.5945, 336.3480]","[0.4138, 173.4211]","[0.0042, 0.0051]"
wine,MCAR,block,0.3,5,vbpca_vb_modern,200,59.86663068086138,2.826317795741148,109.37110562403385,0.594542298492541,336.3480087852785,29.27386452275239,1.9054143116760829,54.24404675191919,0.4137645951035782,173.42107909604522,11.341589745295025,12.808152494497335,1.873265801782344,8.741720136944604,13.491784925026334,44.882239821093314,"[0.5945, 336.3480]","[0.4138, 173.4211]","[8.7417, 13.4918]"
wine,MCAR,block,0.5,5,mean_pca,200,47.14199108490315,2.5701890873993944,96.50605475212704,0.5842072734217783,296.9399227634601,22.61212220303201,1.67650659039548,46.58265718913324,0.4048919962335216,139.39857175141273,0.0014249858054608,0.0014322780007205,4.239266293226301e-05,0.0013268390448501,0.0014910819698342,,"[0.5842, 296.9399]","[0.4049, 139.3986]","[0.0013, 0.0015]"
wine,MCAR,block,0.5,5,mice_pca,200,47.14199108490315,2.5701890873993944,96.50605475212704,0.5842072734217783,296.9399227634601,22.61212220303201,1.67650659039548,46.58265718913324,0.4048919962335216,139.39857175141273,0.0046097199047653,0.0046570859994972,0.0001803471965892,0.0042231313222145,0.0048672722714399,,"[0.5842, 296.9399]","[0.4049, 139.3986]","[0.0042, 0.0049]"
wine,MCAR,block,0.5,5,vbpca_vb_modern,200,47.14305808854204,2.5701890873993944,96.50555379790262,0.5842072734217784,296.9399227634601,22.61370772572945,1.67650659039548,46.58192894118815,0.4048919962335216,139.39857175141273,11.388626215484765,12.832399941002222,1.861756815588425,8.709655321123865,13.49184110919978,44.86011159259871,"[0.5842, 296.9399]","[0.4049, 139.3986]","[8.7097, 13.4918]"
wine,MCAR,random,0.1,5,mean_pca,200,0.7902262194066709,0.7934705402571136,0.0454232158623749,0.710716283528172,0.8807788616775586,0.6116948353803879,0.611128068100596,0.0323180365891975,0.5519205209136209,0.6749059809632799,0.0014371719148402,0.0014430014998651,4.930551646175677e-05,0.001354050352711,0.001497238900265,,"[0.7107, 0.8808]","[0.5519, 0.6749]","[0.0014, 0.0015]"
wine,MCAR,random,0.1,5,mice_pca,200,0.7455889100567663,0.7432834610377184,0.0477108451821811,0.6662725939909439,0.8362955233086297,0.5653711261620087,0.5621836239281333,0.0316314183683741,0.5071418207487889,0.6269581745752844,0.0756548176950672,0.0719508504989789,0.0147512489532212,0.0516959747694272,0.1129121738751564,,"[0.6663, 0.8363]","[0.5071, 0.6270]","[0.0517, 0.1129]"
wine,MCAR,random,0.1,5,vbpca_vb_modern,200,0.7336413466663697,0.7347037473046409,0.0496693586741116,0.6468670191348111,0.8341851517647063,0.5548461864055212,0.5541278071555565,0.0321178089451424,0.4933277543702505,0.6187699233910691,12.83311609536042,14.532896734999667,2.128100267469768,9.837005210573803,15.229231651476036,0.1297247958419129,"[0.6469, 0.8342]","[0.4933, 0.6188]","[9.8370, 15.2292]"
wine,MCAR,random,0.3,5,mean_pca,200,0.8599983657534068,0.8608330583722437,0.0387178429292883,0.7891509866586893,0.9322979816001236,0.6734078385422114,0.672674356800224,0.0263691094310062,0.6252402998358142,0.7249752442161311,0.0014535760754369,0.0014607474986405,4.7087078911428944e-05,0.0013456301012411,0.0015369960998213,,"[0.7892, 0.9323]","[0.6252, 0.7250]","[0.0013, 0.0015]"
wine,MCAR,random,0.3,5,mice_pca,200,0.8754450357024419,0.8721840180192031,0.0415473736010182,0.7996313420581749,0.9648157406381616,0.6591281558517779,0.6573929171439036,0.0276209832502001,0.6069822734352319,0.7206062713390159,0.2785524860350779,0.3156943920002959,0.1608765711756956,0.0755206717512919,0.6069038770225235,,"[0.7996, 0.9648]","[0.6070, 0.7206]","[0.0755, 0.6069]"
wine,MCAR,random,0.3,5,vbpca_vb_modern,200,0.7800726170406196,0.7773154210793001,0.0368845450151923,0.7157060837424338,0.8582771292241087,0.5895501749492905,0.5889702377835297,0.0229436359820962,0.547679384076832,0.6351246526412677,10.55258745155501,11.915835627001798,1.7418607349628823,8.033254154794303,12.494383748372092,0.1738236134392234,"[0.7157, 0.8583]","[0.5477, 0.6351]","[8.0333, 12.4944]"
wine,MCAR,random,0.5,5,mean_pca,200,0.9238141231805896,0.9242294015627032,0.0345948442483975,0.860501626516325,0.9980067024115848,0.7326902725305454,0.7329612349730773,0.0256174760790809,0.684942645138692,0.7857574468075008,0.0014657306945445,0.001476540495787,4.790828620862324e-05,0.0013577409223216,0.0015402721735881,,"[0.8605, 0.9980]","[0.6849, 0.7858]","[0.0014, 0.0015]"
wine,MCAR,random,0.5,5,mice_pca,200,0.8832098974990142,0.8832320669907665,0.0355233589136336,0.8148606070689517,0.9625429099506232,0.6776959187419351,0.6780158672591776,0.0250692899046225,0.6321615472000052,0.7303223602192619,0.0816221787398171,0.061463835001632,0.0669298460604007,0.0459707560197784,0.3885175114528466,,"[0.8149, 0.9625]","[0.6322, 0.7303]","[0.0460, 0.3885]"
wine,MCAR,random,0.5,5,vbpca_vb_modern,200,0.8318280055296402,0.8314160153720972,0.0334356746526785,0.7643603312916404,0.9026648989081372,0.6339263189703118,0.6325026819566483,0.0224851268711869,0.5928732361851061,0.6812863738538508,8.213119718935232,9.307855578499584,1.3769163041520114,6.284159267055292,9.810636349697962,0.2498016803781323,"[0.7644, 0.9027]","[0.5929, 0.6813]","[6.2842, 9.8106]"
